title,description,price,category,update_frequency,url,category_aws,size,volume,price_mode,provider,coverage,currency,dimension,platform,data_sample
液化天然气2021年度指数数据,液化天然气2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1703951371523006465&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
棕榈油2021年度行情数据,棕榈油2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701504677258665986&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
棕榈油2021年度指数数据,棕榈油2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701504875422752770&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
棕榈油2022年度行情数据,棕榈油2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701505060299284481&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
棕榈油2022年度指数数据,棕榈油2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701505273374121985&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
ABS2021年度行情数据,ABS2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701871017119129602&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
ABS2022年度行情数据,ABS2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701871387509727233&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
ABS2022年度指数数据,ABS2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701871592464392194&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
DDGS2021年度指数数据,DDGS2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701872001136402433&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
DDGS2022年度指数数据,DDGS2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701872394557923329&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
EVA2021年度行情数据,EVA2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701872641359159298&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
EVA2022年度行情数据,EVA2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873008205570050&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
EVA2022年度指数数据,EVA2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873193916768257&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA62021年度行情数据,PA62021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873385420300290&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA62021年度指数数据,PA62021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873604249722881&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA62022年度行情数据,PA62022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873802287980545&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA62022年度指数数据,PA62022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701873990448652290&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA662022年度行情数据,PA662022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701874664565579778&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PA662022年度指数数据,PA662022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701874884049313793&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PC2021年度指数数据,PC2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701875268666990594&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PC2022年度行情数据,PC2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701875698448932865&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PC2022年度指数数据,PC2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701875915772600321&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
POM2021年度行情数据,POM2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701876240797605889&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
二甲醚2021年度行情数据,二甲醚2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701887537735999489&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
二甲醚2021年度指数数据,二甲醚2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701887718258843650&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
二甲醚2022年度指数数据,二甲醚2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701888438475366402&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
环氧丙烷2022年度指数数据,环氧丙烷2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1703648800325443585&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
氟化工指数2016年度指数数据,氟化工指数2016年度指数数据,5000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1691996692241129474&displayPrice=5000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
甲醇产业指数2019年度指数数据,甲醇产业指数2019年度指数数据,5000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1692005009248165890&displayPrice=5000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
甲醇产业指数2020年度指数数据,甲醇产业指数2020年度指数数据,5000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1692005389696704513&displayPrice=5000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
冰晶石2012年度产业链指数数据,冰晶石2012年度产业链指数数据,5000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1692425100347514881&displayPrice=5000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PVC2022年度行情数据,PVC2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1693811471880495105&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
PP2021年度指数数据,PP2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1694244975877496834&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
苯乙烯2022年度行情数据,苯乙烯2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1694249454639194114&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
镍2021年度指数数据,镍2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699662867909517314&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
皮棉2021年度指数数据,皮棉2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699664587251195906&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铅2022年度指数数据,铅2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699666146043305986&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
燃料油2021年度行情数据,燃料油2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699666596180205570&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
燃料油2021年度指数数据,燃料油2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699666790745579522&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
燃料油2022年度行情数据,燃料油2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699667033528672257&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
燃料油2022年度指数数据,燃料油2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699667248994263041&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
热轧板卷2021年度行情数据,热轧板卷2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699675411130818562&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
热轧板卷2021年度指数数据,热轧板卷2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699675603527737345&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
热轧板卷2022年度指数数据,热轧板卷2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699675980650192897&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
生猪2021年度行情数据,生猪2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699676178977857537&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
生猪2022年度行情数据,生猪2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699676547803979777&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
顺丁橡胶2021年度行情数据,顺丁橡胶2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699678197620875266&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
顺丁橡胶2021年度指数数据,顺丁橡胶2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699678686609612801&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
顺丁橡胶2022年度行情数据,顺丁橡胶2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699678982651977730&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
碳酸锂2021年度行情数据,碳酸锂2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699679592688328705&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
碳酸锂2021年度指数数据,碳酸锂2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699679814004973569&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
碳酸锂2022年度指数数据,碳酸锂2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699680278733856769&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
天然橡胶2021年度行情数据,天然橡胶2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699680629792907265&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
天然橡胶2021年度指数数据,天然橡胶2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699680830318387202&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
天然橡胶2022年度行情数据,天然橡胶2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699681030822895618&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
天然橡胶2022年度指数数据,天然橡胶2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699681356888088577&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铁矿石2021年度行情数据,铁矿石2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699684641913118722&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铁矿石2022年度指数数据,铁矿石2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699685226196443138&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铜2021年度指数数据,铜2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699685611011252225&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铜2022年度行情数据,铜2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699685804607741953&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
铜2022年度指数数据,铜2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699686014075478017&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锡2021年度行情数据,锡2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699686221748051969&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锡2021年度指数数据,锡2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699686410873413634&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锡2022年度行情数据,锡2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699686601387089921&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锡2022年度指数数据,锡2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699686799798640642&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
线材2021年度行情数据,线材2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699692901240086530&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
线材2021年度指数数据,线材2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699693081607741441&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
线材2022年度行情数据,线材2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699693272813477890&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
线材2022年度指数数据,线材2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699693488807550978&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
小麦2021年度指数数据,小麦2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699948740823687169&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
小麦2022年度行情数据,小麦2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699948936198561794&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锌2021年度行情数据,锌2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699949367578533890&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
锌2022年度指数数据,锌2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699949898522894338&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
液化气2021年度行情数据,液化气2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699950158976589826&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
液化气2022年度行情数据,液化气2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699950512032129026&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
液化气2022年度指数数据,液化气2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699950703720210433&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
乙二醇2021年度指数数据,乙二醇2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1699951065822863362&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
HDPE2021年度行情数据,HDPE2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701150470504652801&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
HDPE2021年度指数数据,HDPE2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701150731478441986&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
HDPE2022年度行情数据,HDPE2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701150917734899713&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
HDPE2022年度指数数据,HDPE2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701151126699319298&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
LDPE2021年度行情数据,LDPE2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701151379116728322&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
LDPE2022年度行情数据,LDPE2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701151727709528065&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烷2021年度行情数据,丙烷2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701489352412700673&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
LDPE2022年度指数数据,LDPE2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701151941522563074&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
N-甲基吡咯烷酮2022年度行情数据,N-甲基吡咯烷酮2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701152173194944514&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
N-甲基吡咯烷酮2022年度指数数据,N-甲基吡咯烷酮2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701152367106007041&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烷2021年度指数数据,丙烷2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701489545703006210&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烷2022年度行情数据,丙烷2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701489718906789889&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烷2022年度指数数据,丙烷2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701489895101112322&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烯2021年度行情数据,丙烯2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701490246940303362&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烯2021年度指数数据,丙烯2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701490423189151746&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
丙烯2022年度行情数据,丙烯2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701490594631327745&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
油菜籽2022年度行情数据,油菜籽2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701502491963367425&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
油菜籽2022年度指数数据,油菜籽2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701502705289863169&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
玉米2021年度行情数据,玉米2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701502965827444737&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
玉米2021年度指数数据,玉米2021年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701503139316441090&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
玉米2022年度行情数据,玉米2022年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701503309592600578&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
玉米2022年度指数数据,玉米2022年度指数数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701503490534875138&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
玉米淀粉2021年度行情数据,玉米淀粉2021年度行情数据,1000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1701503743099084801&displayPrice=1000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
